strategy,direction,reason,entry_price,take_profit_pips,stop_loss_pips,level
trend_following,buy,EMA pullback breakout,4122.355,50.0,10.0,1
scalping,buy,EMA crossover,4122.355,50.0,10.0,1
price_action,buy,rejection at resistance,4126.765,50.0,10.0,1
session_breakout,buy,breakout above session range,4126.765,50.0,10.0,1
price_action,buy,rejection at resistance,4132.465,50.0,10.0,1
session_breakout,buy,breakout above session range,4132.465,50.0,10.0,1
price_action,buy,rejection at resistance,4142.605,50.0,10.0,1
session_breakout,buy,breakout above session range,4142.605,50.0,10.0,1
price_action,buy,rejection at resistance,4154.385,50.0,10.0,1
session_breakout,buy,breakout above session range,4154.385,50.0,10.0,1
price_action,buy,rejection at resistance,4156.315,50.0,10.0,1
session_breakout,buy,breakout above session range,4156.315,50.0,10.0,1
price_action,buy,rejection at resistance,4133.095,50.0,10.0,1
price_action,buy,rejection at resistance,4130.335,50.0,10.0,1
price_action,sell,rejection at support,4106.445,50.0,10.0,1
session_breakout,sell,breakout below session range,4106.445,50.0,10.0,1
price_action,sell,rejection at support,4095.395,50.0,10.0,1
session_breakout,sell,breakout below session range,4095.395,50.0,10.0,1
price_action,sell,rejection at support,4084.205,50.0,10.0,1
session_breakout,sell,breakout below session range,4084.205,50.0,10.0,1
price_action,sell,rejection at support,4078.525,50.0,10.0,1
session_breakout,sell,breakout below session range,4078.525,50.0,10.0,1
price_action,sell,rejection at support,4068.925,50.0,10.0,1
session_breakout,sell,breakout below session range,4068.925,50.0,10.0,1
price_action,sell,rejection at support,4061.685,50.0,10.0,1
session_breakout,sell,breakout below session range,4061.685,50.0,10.0,1
price_action,sell,rejection at support,4040.655,50.0,10.0,1
session_breakout,sell,breakout below session range,4040.655,50.0,10.0,1
price_action,sell,rejection at support,4042.705,50.0,10.0,1
price_action,sell,rejection at support,4041.625,50.0,10.0,1
session_breakout,sell,breakout below session range,4041.625,50.0,10.0,1
price_action,sell,rejection at support,4041.425,50.0,10.0,1
session_breakout,sell,breakout below session range,4041.425,50.0,10.0,1
price_action,sell,rejection at support,4024.305,50.0,10.0,1
session_breakout,sell,breakout below session range,4024.305,50.0,10.0,1
price_action,sell,rejection at support,4026.625,50.0,10.0,1
price_action,sell,rejection at support,4055.125,50.0,10.0,1
price_action,sell,rejection at support,4048.075,50.0,10.0,1
session_breakout,sell,breakout below session range,4048.075,50.0,10.0,1
price_action,buy,rejection at resistance,4066.915,50.0,10.0,1
session_breakout,buy,breakout above session range,4066.915,50.0,10.0,1
price_action,buy,rejection at resistance,4074.415,50.0,10.0,1
session_breakout,buy,breakout above session range,4074.415,50.0,10.0,1
price_action,sell,rejection at support,4061.435,50.0,10.0,1
session_breakout,sell,breakout below session range,4061.435,50.0,10.0,1
trend_following,sell,EMA pullback breakout,4055.005,50.0,10.0,1
price_action,sell,rejection at support,4055.005,50.0,10.0,1
scalping,sell,EMA crossover,4055.005,50.0,10.0,1
session_breakout,sell,breakout below session range,4055.005,50.0,10.0,1
price_action,sell,rejection at support,4051.885,50.0,10.0,1
session_breakout,sell,breakout below session range,4051.885,50.0,10.0,1
price_action,sell,rejection at support,4049.125,50.0,10.0,1
trend_following,buy,EMA pullback breakout,4087.705,50.0,10.0,1
price_action,buy,rejection at resistance,4087.705,50.0,10.0,1
scalping,buy,EMA crossover,4087.705,50.0,10.0,1
session_breakout,buy,breakout above session range,4087.705,50.0,10.0,1
price_action,buy,rejection at resistance,4093.845,50.0,10.0,1
price_action,buy,rejection at resistance,4115.235,50.0,10.0,1
session_breakout,buy,breakout above session range,4115.235,50.0,10.0,1
price_action,buy,rejection at resistance,4094.485,50.0,10.0,1
trend_following,buy,EMA pullback breakout,4094.105,50.0,10.0,1
scalping,buy,EMA crossover,4094.105,50.0,10.0,1
price_action,buy,rejection at resistance,4098.575,50.0,10.0,1
session_breakout,buy,breakout above session range,4098.575,50.0,10.0,1
price_action,buy,rejection at resistance,4101.795,50.0,10.0,1
session_breakout,buy,breakout above session range,4101.795,50.0,10.0,1
price_action,buy,rejection at resistance,4102.985,50.0,10.0,1
session_breakout,buy,breakout above session range,4102.985,50.0,10.0,1
trend_following,buy,EMA pullback breakout,4093.995,50.0,10.0,1
scalping,buy,EMA crossover,4093.995,50.0,10.0,1
trend_following,buy,EMA pullback breakout,4100.185,50.0,10.0,1
price_action,buy,rejection at resistance,4100.185,50.0,10.0,1
scalping,buy,EMA crossover,4100.185,50.0,10.0,1
session_breakout,buy,breakout above session range,4100.185,50.0,10.0,1
price_action,buy,rejection at resistance,4081.125,50.0,10.0,1
session_breakout,buy,breakout above session range,4081.125,50.0,10.0,1
price_action,buy,rejection at resistance,4084.875,50.0,10.0,1
session_breakout,buy,breakout above session range,4084.875,50.0,10.0,1
price_action,buy,rejection at resistance,4080.095,50.0,10.0,1
price_action,buy,rejection at resistance,4085.485,50.0,10.0,1
session_breakout,buy,breakout above session range,4085.485,50.0,10.0,1
trend_following,buy,EMA pullback breakout,4086.715,50.0,10.0,1
scalping,buy,EMA crossover,4086.715,50.0,10.0,1
trend_following,sell,EMA pullback breakout,4076.795,50.0,10.0,1
price_action,sell,rejection at support,4076.795,50.0,10.0,1
scalping,sell,EMA crossover,4076.795,50.0,10.0,1
price_action,sell,rejection at support,4071.895,50.0,10.0,1
session_breakout,sell,breakout below session range,4071.895,50.0,10.0,1
price_action,sell,rejection at support,4066.995,50.0,10.0,1
session_breakout,sell,breakout below session range,4066.995,50.0,10.0,1
price_action,sell,rejection at support,4057.635,50.0,10.0,1
session_breakout,sell,breakout below session range,4057.635,50.0,10.0,1
price_action,sell,rejection at support,4046.985,50.0,10.0,1
session_breakout,sell,breakout below session range,4046.985,50.0,10.0,1
price_action,sell,rejection at support,4042.085,50.0,10.0,1
price_action,sell,rejection at support,4044.225,50.0,10.0,1
price_action,sell,rejection at support,4040.775,50.0,10.0,1
session_breakout,sell,breakout below session range,4040.775,50.0,10.0,1
price_action,sell,rejection at support,4040.075,50.0,10.0,1
session_breakout,sell,breakout below session range,4040.075,50.0,10.0,1
price_action,sell,rejection at support,4033.025,50.0,10.0,1
session_breakout,sell,breakout below session range,4033.025,50.0,10.0,1
price_action,sell,rejection at support,4023.345,50.0,10.0,1
session_breakout,sell,breakout below session range,4023.345,50.0,10.0,1
price_action,sell,rejection at support,4017.355,50.0,10.0,1
session_breakout,sell,breakout below session range,4017.355,50.0,10.0,1
