strategy,direction,reason,entry_price,take_profit_pips,stop_loss_pips,level,trailing_stop_step_pips,trailing_stop_level,trailing_stop_price,exit_price
price_action,buy,rejection at resistance,4633.285,2400.0,1200.0,1,1200.0,1,4621.285,
session_breakout,buy,breakout above session range,4633.285,2400.0,1200.0,1,1200.0,1,4621.285,
price_action,buy,rejection at resistance,4640.465,2400.0,1200.0,1,1200.0,1,4628.465,
session_breakout,buy,breakout above session range,4640.465,2400.0,1200.0,1,1200.0,1,4628.465,
price_action,buy,rejection at resistance,4647.625,2400.0,1200.0,1,1200.0,1,4635.625,
session_breakout,buy,breakout above session range,4647.625,2400.0,1200.0,1,1200.0,1,4635.625,
price_action,buy,rejection at resistance,4652.298,2400.0,1200.0,1,1200.0,1,4640.298,
session_breakout,buy,breakout above session range,4652.298,2400.0,1200.0,1,1200.0,1,4640.298,
price_action,buy,rejection at resistance,4654.615,2400.0,1200.0,1,1200.0,1,4642.615,
session_breakout,buy,breakout above session range,4654.615,2400.0,1200.0,1,1200.0,1,4642.615,
price_action,buy,rejection at resistance,4662.875,2400.0,1200.0,1,1200.0,1,4650.875,
session_breakout,buy,breakout above session range,4662.875,2400.0,1200.0,1,1200.0,1,4650.875,
price_action,buy,rejection at resistance,4665.925,2400.0,1200.0,1,1200.0,1,4653.925,
session_breakout,buy,breakout above session range,4665.925,2400.0,1200.0,1,1200.0,1,4653.925,
price_action,buy,rejection at resistance,4669.175,2400.0,1200.0,1,1200.0,1,4657.175,
session_breakout,buy,breakout above session range,4669.175,2400.0,1200.0,1,1200.0,1,4657.175,
price_action,buy,rejection at resistance,4670.345,2400.0,1200.0,1,1200.0,1,4658.345,
session_breakout,buy,breakout above session range,4670.345,2400.0,1200.0,1,1200.0,1,4658.345,
price_action,buy,rejection at resistance,4681.495,2400.0,1200.0,1,1200.0,1,4669.495,
session_breakout,buy,breakout above session range,4681.495,2400.0,1200.0,1,1200.0,1,4669.495,
price_action,buy,rejection at resistance,4700.005,2400.0,1200.0,1,1200.0,1,4688.005,
session_breakout,buy,breakout above session range,4700.005,2400.0,1200.0,1,1200.0,1,4688.005,
price_action,buy,rejection at resistance,4714.085,2400.0,1200.0,1,1200.0,1,4702.085,
session_breakout,buy,breakout above session range,4714.085,2400.0,1200.0,1,1200.0,1,4702.085,
price_action,buy,rejection at resistance,4717.795,2400.0,1200.0,1,1200.0,1,4705.795,
session_breakout,buy,breakout above session range,4717.795,2400.0,1200.0,1,1200.0,1,4705.795,
price_action,buy,rejection at resistance,4695.155,2400.0,1200.0,1,1200.0,1,4683.155,
price_action,buy,rejection at resistance,4701.925,2400.0,1200.0,1,1200.0,1,4689.925,
price_action,buy,rejection at resistance,4710.835,2400.0,1200.0,1,1200.0,1,4698.835,
session_breakout,buy,breakout above session range,4710.835,2400.0,1200.0,1,1200.0,1,4698.835,
price_action,buy,rejection at resistance,4695.005,2400.0,1200.0,1,1200.0,1,4683.005,
session_breakout,buy,breakout above session range,4695.005,2400.0,1200.0,1,1200.0,1,4683.005,
trend_following,buy,EMA pullback breakout,4698.245,2400.0,1200.0,1,1200.0,1,4686.245,
price_action,buy,rejection at resistance,4698.245,2400.0,1200.0,1,1200.0,1,4686.245,
scalping,buy,EMA crossover,4698.245,2400.0,1200.0,1,1200.0,1,4686.245,
session_breakout,buy,breakout above session range,4698.245,2400.0,1200.0,1,1200.0,1,4686.245,
price_action,buy,rejection at resistance,4699.655,2400.0,1200.0,1,1200.0,1,4687.655,
session_breakout,buy,breakout above session range,4699.655,2400.0,1200.0,1,1200.0,1,4687.655,
trend_following,buy,EMA pullback breakout,4709.465,2400.0,1200.0,1,1200.0,1,4697.465,
price_action,buy,rejection at resistance,4709.465,2400.0,1200.0,1,1200.0,1,4697.465,
scalping,buy,EMA crossover,4709.465,2400.0,1200.0,1,1200.0,1,4697.465,
session_breakout,buy,breakout above session range,4709.465,2400.0,1200.0,1,1200.0,1,4697.465,
price_action,buy,rejection at resistance,4703.365,2400.0,1200.0,1,1200.0,1,4691.365,
trend_following,buy,EMA pullback breakout,4700.895,2400.0,1200.0,1,1200.0,1,4688.895,
scalping,buy,EMA crossover,4700.895,2400.0,1200.0,1,1200.0,1,4688.895,
price_action,buy,rejection at resistance,4707.915,2400.0,1200.0,1,1200.0,1,4695.915,
session_breakout,buy,breakout above session range,4707.915,2400.0,1200.0,1,1200.0,1,4695.915,
price_action,buy,rejection at resistance,4717.125,2400.0,1200.0,1,1200.0,1,4705.125,
session_breakout,buy,breakout above session range,4717.125,2400.0,1200.0,1,1200.0,1,4705.125,
price_action,buy,rejection at resistance,4745.685,2400.0,1200.0,1,1200.0,1,4733.685,
session_breakout,buy,breakout above session range,4745.685,2400.0,1200.0,1,1200.0,1,4733.685,
price_action,buy,rejection at resistance,4742.605,2400.0,1200.0,1,1200.0,1,4730.605,
session_breakout,buy,breakout above session range,4742.605,2400.0,1200.0,1,1200.0,1,4730.605,
price_action,buy,rejection at resistance,4744.005,2400.0,1200.0,1,1200.0,1,4732.005,
session_breakout,buy,breakout above session range,4744.005,2400.0,1200.0,1,1200.0,1,4732.005,
price_action,buy,rejection at resistance,4751.055,2400.0,1200.0,1,1200.0,1,4739.055,
session_breakout,buy,breakout above session range,4751.055,2400.0,1200.0,1,1200.0,1,4739.055,
price_action,buy,rejection at resistance,4762.575,2400.0,1200.0,1,1200.0,1,4750.575,
session_breakout,buy,breakout above session range,4762.575,2400.0,1200.0,1,1200.0,1,4750.575,
price_action,sell,rejection at support,4685.145,2400.0,1200.0,1,1200.0,1,4697.145,
session_breakout,sell,breakout below session range,4685.145,2400.0,1200.0,1,1200.0,1,4697.145,
price_action,buy,rejection at resistance,4704.145,2400.0,1200.0,1,1200.0,1,4692.145,
session_breakout,buy,breakout above session range,4704.145,2400.0,1200.0,1,1200.0,1,4692.145,
price_action,buy,rejection at resistance,4713.835,2400.0,1200.0,1,1200.0,1,4701.835,
session_breakout,buy,breakout above session range,4713.835,2400.0,1200.0,1,1200.0,1,4701.835,
trend_following,buy,EMA pullback breakout,4712.295,2400.0,1200.0,1,1200.0,1,4700.295,
scalping,buy,EMA crossover,4712.295,2400.0,1200.0,1,1200.0,1,4700.295,
price_action,buy,rejection at resistance,4722.625,2400.0,1200.0,1,1200.0,1,4710.625,
session_breakout,buy,breakout above session range,4722.625,2400.0,1200.0,1,1200.0,1,4710.625,
price_action,buy,rejection at resistance,4724.685,2400.0,1200.0,1,1200.0,1,4712.685,
price_action,sell,rejection at support,4711.975,2400.0,1200.0,1,1200.0,1,4723.975,
price_action,buy,rejection at resistance,4724.375,2400.0,1200.0,1,1200.0,1,4712.375,
price_action,buy,rejection at resistance,4727.155,2400.0,1200.0,1,1200.0,1,4715.155,
session_breakout,buy,breakout above session range,4727.155,2400.0,1200.0,1,1200.0,1,4715.155,
price_action,buy,rejection at resistance,4733.385,2400.0,1200.0,1,1200.0,1,4721.385,
session_breakout,buy,breakout above session range,4733.385,2400.0,1200.0,1,1200.0,1,4721.385,
trend_following,buy,EMA pullback breakout,4720.305,2400.0,1200.0,1,1200.0,1,4708.305,
scalping,buy,EMA crossover,4720.305,2400.0,1200.0,1,1200.0,1,4708.305,
price_action,buy,rejection at resistance,4724.235,2400.0,1200.0,1,1200.0,1,4712.235,
session_breakout,buy,breakout above session range,4724.235,2400.0,1200.0,1,1200.0,1,4712.235,
trend_following,buy,EMA pullback breakout,4724.225,2400.0,1200.0,1,1200.0,1,4712.225,
scalping,buy,EMA crossover,4724.225,2400.0,1200.0,1,1200.0,1,4712.225,
price_action,buy,rejection at resistance,4738.105,2400.0,1200.0,1,1200.0,1,4726.105,
session_breakout,buy,breakout above session range,4738.105,2400.0,1200.0,1,1200.0,1,4726.105,
price_action,buy,rejection at resistance,4747.515,2400.0,1200.0,1,1200.0,1,4735.515,
session_breakout,buy,breakout above session range,4747.515,2400.0,1200.0,1,1200.0,1,4735.515,
price_action,buy,rejection at resistance,4720.555,2400.0,1200.0,1,1200.0,1,4708.555,
session_breakout,buy,breakout above session range,4720.555,2400.0,1200.0,1,1200.0,1,4708.555,
trend_following,buy,EMA pullback breakout,4727.405,2400.0,1200.0,1,1200.0,1,4715.405,
price_action,buy,rejection at resistance,4727.405,2400.0,1200.0,1,1200.0,1,4715.405,
scalping,buy,EMA crossover,4727.405,2400.0,1200.0,1,1200.0,1,4715.405,
session_breakout,buy,breakout above session range,4727.405,2400.0,1200.0,1,1200.0,1,4715.405,
price_action,sell,rejection at support,4687.025,2400.0,1200.0,1,1200.0,1,4699.025,
session_breakout,sell,breakout below session range,4687.025,2400.0,1200.0,1,1200.0,1,4699.025,
price_action,buy,rejection at resistance,4697.275,2400.0,1200.0,1,1200.0,1,4685.275,
price_action,sell,rejection at support,4682.405,2400.0,1200.0,1,1200.0,1,4694.405,
price_action,sell,rejection at support,4671.485,2400.0,1200.0,1,1200.0,1,4683.485,
session_breakout,sell,breakout below session range,4671.485,2400.0,1200.0,1,1200.0,1,4683.485,
price_action,sell,rejection at support,4663.495,2400.0,1200.0,1,1200.0,1,4675.495,
session_breakout,sell,breakout below session range,4663.495,2400.0,1200.0,1,1200.0,1,4675.495,
price_action,sell,rejection at support,4652.125,2400.0,1200.0,1,1200.0,1,4664.125,
session_breakout,sell,breakout below session range,4652.125,2400.0,1200.0,1,1200.0,1,4664.125,
price_action,sell,rejection at support,4657.415,2400.0,1200.0,1,1200.0,1,4669.415,
session_breakout,sell,breakout below session range,4657.415,2400.0,1200.0,1,1200.0,1,4669.415,
price_action,buy,rejection at resistance,4669.245,2400.0,1200.0,1,1200.0,1,4657.245,
price_action,buy,rejection at resistance,4674.345,2400.0,1200.0,1,1200.0,1,4662.345,
session_breakout,buy,breakout above session range,4674.345,2400.0,1200.0,1,1200.0,1,4662.345,
scalping,buy,EMA crossover,4674.305,2400.0,1200.0,1,1200.0,1,4662.305,
trend_following,sell,EMA pullback breakout,4668.215,2400.0,1200.0,1,1200.0,1,4680.215,
scalping,sell,EMA crossover,4668.215,2400.0,1200.0,1,1200.0,1,4680.215,
price_action,buy,rejection at resistance,4690.425,2400.0,1200.0,1,1200.0,1,4678.425,
scalping,buy,EMA crossover,4690.425,2400.0,1200.0,1,1200.0,1,4678.425,
session_breakout,buy,breakout above session range,4690.425,2400.0,1200.0,1,1200.0,1,4678.425,
price_action,buy,rejection at resistance,4699.895,2400.0,1200.0,1,1200.0,1,4687.895,
session_breakout,buy,breakout above session range,4699.895,2400.0,1200.0,1,1200.0,1,4687.895,
price_action,buy,rejection at resistance,4720.805,2400.0,1200.0,1,1200.0,1,4708.805,
session_breakout,buy,breakout above session range,4720.805,2400.0,1200.0,1,1200.0,1,4708.805,
price_action,buy,rejection at resistance,4728.155,2400.0,1200.0,1,1200.0,1,4716.155,
session_breakout,buy,breakout above session range,4728.155,2400.0,1200.0,1,1200.0,1,4716.155,
price_action,buy,rejection at resistance,4743.458,2400.0,1200.0,1,1200.0,1,4731.458,
session_breakout,buy,breakout above session range,4743.458,2400.0,1200.0,1,1200.0,1,4731.458,
price_action,buy,rejection at resistance,4726.985,2400.0,1200.0,1,1200.0,1,4714.985,
price_action,buy,rejection at resistance,4733.315,2400.0,1200.0,1,1200.0,1,4721.315,
session_breakout,buy,breakout above session range,4733.315,2400.0,1200.0,1,1200.0,1,4721.315,
price_action,buy,rejection at resistance,4738.835,2400.0,1200.0,1,1200.0,1,4726.835,
session_breakout,buy,breakout above session range,4738.835,2400.0,1200.0,1,1200.0,1,4726.835,
price_action,buy,rejection at resistance,4744.598,2400.0,1200.0,1,1200.0,1,4732.598,
session_breakout,buy,breakout above session range,4744.598,2400.0,1200.0,1,1200.0,1,4732.598,
price_action,buy,rejection at resistance,4750.515,2400.0,1200.0,1,1200.0,1,4738.515,
session_breakout,buy,breakout above session range,4750.515,2400.0,1200.0,1,1200.0,1,4738.515,
price_action,buy,rejection at resistance,4755.695,2400.0,1200.0,1,1200.0,1,4743.695,
session_breakout,buy,breakout above session range,4755.695,2400.0,1200.0,1,1200.0,1,4743.695,
price_action,buy,rejection at resistance,4767.215,2400.0,1200.0,1,1200.0,1,4755.215,
session_breakout,buy,breakout above session range,4767.215,2400.0,1200.0,1,1200.0,1,4755.215,
price_action,sell,rejection at support,4695.075,2400.0,1200.0,1,1200.0,1,4707.075,
session_breakout,sell,breakout below session range,4695.075,2400.0,1200.0,1,1200.0,1,4707.075,
price_action,sell,rejection at support,4690.565,2400.0,1200.0,1,1200.0,1,4702.565,
session_breakout,sell,breakout below session range,4690.565,2400.0,1200.0,1,1200.0,1,4702.565,
price_action,buy,rejection at resistance,4706.395,2400.0,1200.0,1,1200.0,1,4694.395,
price_action,sell,rejection at support,4688.815,2400.0,1200.0,1,1200.0,1,4700.815,
price_action,sell,rejection at support,4679.075,2400.0,1200.0,1,1200.0,1,4691.075,
session_breakout,sell,breakout below session range,4679.075,2400.0,1200.0,1,1200.0,1,4691.075,
price_action,sell,rejection at support,4664.325,2400.0,1200.0,1,1200.0,1,4676.325,
session_breakout,sell,breakout below session range,4664.325,2400.0,1200.0,1,1200.0,1,4676.325,
price_action,sell,rejection at support,4655.925,2400.0,1200.0,1,1200.0,1,4667.925,
session_breakout,sell,breakout below session range,4655.925,2400.0,1200.0,1,1200.0,1,4667.925,
price_action,buy,rejection at resistance,4676.995,2400.0,1200.0,1,1200.0,1,4664.995,
session_breakout,buy,breakout above session range,4676.995,2400.0,1200.0,1,1200.0,1,4664.995,
price_action,buy,rejection at resistance,4685.055,2400.0,1200.0,1,1200.0,1,4673.055,
session_breakout,buy,breakout above session range,4685.055,2400.0,1200.0,1,1200.0,1,4673.055,
price_action,buy,rejection at resistance,4695.115,2400.0,1200.0,1,1200.0,1,4683.115,
scalping,buy,EMA crossover,4695.115,2400.0,1200.0,1,1200.0,1,4683.115,
session_breakout,buy,breakout above session range,4695.115,2400.0,1200.0,1,1200.0,1,4683.115,
price_action,buy,rejection at resistance,4699.735,2400.0,1200.0,1,1200.0,1,4687.735,
session_breakout,buy,breakout above session range,4699.735,2400.0,1200.0,1,1200.0,1,4687.735,
price_action,buy,rejection at resistance,4703.325,2400.0,1200.0,1,1200.0,1,4691.325,
session_breakout,buy,breakout above session range,4703.325,2400.0,1200.0,1,1200.0,1,4691.325,
price_action,buy,rejection at resistance,4709.178,2400.0,1200.0,1,1200.0,1,4697.178,
session_breakout,buy,breakout above session range,4709.178,2400.0,1200.0,1,1200.0,1,4697.178,
price_action,buy,rejection at resistance,4715.435,2400.0,1200.0,1,1200.0,1,4703.435,
session_breakout,buy,breakout above session range,4715.435,2400.0,1200.0,1,1200.0,1,4703.435,
price_action,buy,rejection at resistance,4705.285,2400.0,1200.0,1,1200.0,1,4693.285,
price_action,sell,rejection at support,4696.585,2400.0,1200.0,1,1200.0,1,4708.585,
price_action,buy,rejection at resistance,4710.485,2400.0,1200.0,1,1200.0,1,4698.485,
session_breakout,buy,breakout above session range,4710.485,2400.0,1200.0,1,1200.0,1,4698.485,
trend_following,buy,EMA pullback breakout,4708.535,2400.0,1200.0,1,1200.0,1,4696.535,
scalping,buy,EMA crossover,4708.535,2400.0,1200.0,1,1200.0,1,4696.535,
trend_following,sell,EMA pullback breakout,4699.965,2400.0,1200.0,1,1200.0,1,4711.965,
scalping,sell,EMA crossover,4699.965,2400.0,1200.0,1,1200.0,1,4711.965,
price_action,sell,rejection at support,4688.745,2400.0,1200.0,1,1200.0,1,4700.745,
session_breakout,sell,breakout below session range,4688.745,2400.0,1200.0,1,1200.0,1,4700.745,
price_action,sell,rejection at support,4684.058,2400.0,1200.0,1,1200.0,1,4696.058,
session_breakout,sell,breakout below session range,4684.058,2400.0,1200.0,1,1200.0,1,4696.058,
price_action,sell,rejection at support,4682.775,2400.0,1200.0,1,1200.0,1,4694.775,
session_breakout,sell,breakout below session range,4682.775,2400.0,1200.0,1,1200.0,1,4694.775,
price_action,buy,rejection at resistance,4691.175,2400.0,1200.0,1,1200.0,1,4679.175,
price_action,buy,rejection at resistance,4699.195,2400.0,1200.0,1,1200.0,1,4687.195,
session_breakout,buy,breakout above session range,4699.195,2400.0,1200.0,1,1200.0,1,4687.195,
trend_following,buy,EMA pullback breakout,4701.895,2400.0,1200.0,1,1200.0,1,4689.895,
price_action,buy,rejection at resistance,4701.895,2400.0,1200.0,1,1200.0,1,4689.895,
scalping,buy,EMA crossover,4701.895,2400.0,1200.0,1,1200.0,1,4689.895,
session_breakout,buy,breakout above session range,4701.895,2400.0,1200.0,1,1200.0,1,4689.895,
price_action,buy,rejection at resistance,4706.655,2400.0,1200.0,1,1200.0,1,4694.655,
session_breakout,buy,breakout above session range,4706.655,2400.0,1200.0,1,1200.0,1,4694.655,
price_action,sell,rejection at support,4690.965,2400.0,1200.0,1,1200.0,1,4702.965,
price_action,sell,rejection at support,4685.375,2400.0,1200.0,1,1200.0,1,4697.375,
session_breakout,sell,breakout below session range,4685.375,2400.0,1200.0,1,1200.0,1,4697.375,
trend_following,sell,EMA pullback breakout,4685.995,2400.0,1200.0,1,1200.0,1,4697.995,
scalping,sell,EMA crossover,4685.995,2400.0,1200.0,1,1200.0,1,4697.995,
price_action,buy,rejection at resistance,4690.845,2400.0,1200.0,1,1200.0,1,4678.845,
price_action,buy,rejection at resistance,4691.105,2400.0,1200.0,1,1200.0,1,4679.105,
price_action,buy,rejection at resistance,4696.785,2400.0,1200.0,1,1200.0,1,4684.785,
scalping,buy,EMA crossover,4696.785,2400.0,1200.0,1,1200.0,1,4684.785,
session_breakout,buy,breakout above session range,4696.785,2400.0,1200.0,1,1200.0,1,4684.785,
price_action,buy,rejection at resistance,4698.785,2400.0,1200.0,1,1200.0,1,4686.785,
session_breakout,buy,breakout above session range,4698.785,2400.0,1200.0,1,1200.0,1,4686.785,
price_action,buy,rejection at resistance,4700.865,2400.0,1200.0,1,1200.0,1,4688.865,
session_breakout,buy,breakout above session range,4700.865,2400.0,1200.0,1,1200.0,1,4688.865,
price_action,sell,rejection at support,4688.795,2400.0,1200.0,1,1200.0,1,4700.795,
session_breakout,sell,breakout below session range,4688.795,2400.0,1200.0,1,1200.0,1,4700.795,
trend_following,sell,EMA pullback breakout,4688.665,2400.0,1200.0,1,1200.0,1,4700.665,
scalping,sell,EMA crossover,4688.665,2400.0,1200.0,1,1200.0,1,4700.665,
price_action,sell,rejection at support,4675.928,2400.0,1200.0,1,1200.0,1,4687.928,
session_breakout,sell,breakout below session range,4675.928,2400.0,1200.0,1,1200.0,1,4687.928,
price_action,sell,rejection at support,4674.645,2400.0,1200.0,1,1200.0,1,4686.645,
session_breakout,sell,breakout below session range,4674.645,2400.0,1200.0,1,1200.0,1,4686.645,
price_action,buy,rejection at resistance,4701.948,2400.0,1200.0,1,1200.0,1,4689.948,
session_breakout,buy,breakout above session range,4701.948,2400.0,1200.0,1,1200.0,1,4689.948,
trend_following,buy,EMA pullback breakout,4704.465,2400.0,1200.0,1,1200.0,1,4692.465,
scalping,buy,EMA crossover,4704.465,2400.0,1200.0,1,1200.0,1,4692.465,
price_action,sell,rejection at support,4689.405,2400.0,1200.0,1,1200.0,1,4701.405,
price_action,sell,rejection at support,4687.425,2400.0,1200.0,1,1200.0,1,4699.425,
price_action,buy,rejection at resistance,4705.255,2400.0,1200.0,1,1200.0,1,4693.255,
session_breakout,buy,breakout above session range,4705.255,2400.0,1200.0,1,1200.0,1,4693.255,
price_action,buy,rejection at resistance,4709.045,2400.0,1200.0,1,1200.0,1,4697.045,
session_breakout,buy,breakout above session range,4709.045,2400.0,1200.0,1,1200.0,1,4697.045,
trend_following,buy,EMA pullback breakout,4703.558,2400.0,1200.0,1,1200.0,1,4691.558,
scalping,buy,EMA crossover,4703.558,2400.0,1200.0,1,1200.0,1,4691.558,
price_action,sell,rejection at support,4687.895,2400.0,1200.0,1,1200.0,1,4699.895,
session_breakout,sell,breakout below session range,4687.895,2400.0,1200.0,1,1200.0,1,4699.895,
trend_following,sell,EMA pullback breakout,4676.685,2400.0,1200.0,1,1200.0,1,4688.685,
price_action,sell,rejection at support,4676.685,2400.0,1200.0,1,1200.0,1,4688.685,
scalping,sell,EMA crossover,4676.685,2400.0,1200.0,1,1200.0,1,4688.685,
session_breakout,sell,breakout below session range,4676.685,2400.0,1200.0,1,1200.0,1,4688.685,
price_action,sell,rejection at support,4668.258,2400.0,1200.0,1,1200.0,1,4680.258,
session_breakout,sell,breakout below session range,4668.258,2400.0,1200.0,1,1200.0,1,4680.258,
price_action,sell,rejection at support,4663.165,2400.0,1200.0,1,1200.0,1,4675.165,
session_breakout,sell,breakout below session range,4663.165,2400.0,1200.0,1,1200.0,1,4675.165,
price_action,sell,rejection at support,4656.108,2400.0,1200.0,1,1200.0,1,4668.108,
session_breakout,sell,breakout below session range,4656.108,2400.0,1200.0,1,1200.0,1,4668.108,
price_action,sell,rejection at support,4653.818,2400.0,1200.0,1,1200.0,1,4665.818,
session_breakout,sell,breakout below session range,4653.818,2400.0,1200.0,1,1200.0,1,4665.818,
price_action,sell,rejection at support,4649.385,2400.0,1200.0,1,1200.0,1,4661.385,
session_breakout,sell,breakout below session range,4649.385,2400.0,1200.0,1,1200.0,1,4661.385,
price_action,sell,rejection at support,4647.715,2400.0,1200.0,1,1200.0,1,4659.715,
session_breakout,sell,breakout below session range,4647.715,2400.0,1200.0,1,1200.0,1,4659.715,
price_action,sell,rejection at support,4629.715,2400.0,1200.0,1,1200.0,1,4641.715,
session_breakout,sell,breakout below session range,4629.715,2400.0,1200.0,1,1200.0,1,4641.715,
price_action,sell,rejection at support,4618.525,2400.0,1200.0,1,1200.0,1,4630.525,
session_breakout,sell,breakout below session range,4618.525,2400.0,1200.0,1,1200.0,1,4630.525,
price_action,sell,rejection at support,4605.495,2400.0,1200.0,1,1200.0,1,4617.495,
session_breakout,sell,breakout below session range,4605.495,2400.0,1200.0,1,1200.0,1,4617.495,
price_action,sell,rejection at support,4591.875,2400.0,1200.0,1,1200.0,1,4603.875,
session_breakout,sell,breakout below session range,4591.875,2400.0,1200.0,1,1200.0,1,4603.875,
price_action,sell,rejection at support,4568.455,2400.0,1200.0,1,1200.0,1,4580.455,
session_breakout,sell,breakout below session range,4568.455,2400.0,1200.0,1,1200.0,1,4580.455,
price_action,sell,rejection at support,4558.425,2400.0,1200.0,1,1200.0,1,4570.425,
session_breakout,sell,breakout below session range,4558.425,2400.0,1200.0,1,1200.0,1,4570.425,
price_action,sell,rejection at support,4547.065,2400.0,1200.0,1,1200.0,1,4559.065,
session_breakout,sell,breakout below session range,4547.065,2400.0,1200.0,1,1200.0,1,4559.065,
price_action,sell,rejection at support,4545.585,2400.0,1200.0,1,1200.0,1,4557.585,
price_action,sell,rejection at support,4519.885,2400.0,1200.0,1,1200.0,1,4531.885,
session_breakout,sell,breakout below session range,4519.885,2400.0,1200.0,1,1200.0,1,4531.885,
price_action,sell,rejection at support,4539.755,2400.0,1200.0,1,1200.0,1,4551.755,
price_action,sell,rejection at support,4532.505,2400.0,1200.0,1,1200.0,1,4544.505,
price_action,sell,rejection at support,4550.185,2400.0,1200.0,1,1200.0,1,4562.185,
trend_following,sell,EMA pullback breakout,4545.585,2400.0,1200.0,1,1200.0,1,4557.585,
price_action,sell,rejection at support,4545.585,2400.0,1200.0,1,1200.0,1,4557.585,
scalping,sell,EMA crossover,4545.585,2400.0,1200.0,1,1200.0,1,4557.585,
session_breakout,sell,breakout below session range,4545.585,2400.0,1200.0,1,1200.0,1,4557.585,
price_action,sell,rejection at support,4538.125,2400.0,1200.0,1,1200.0,1,4550.125,
session_breakout,sell,breakout below session range,4538.125,2400.0,1200.0,1,1200.0,1,4550.125,
price_action,sell,rejection at support,4526.165,2400.0,1200.0,1,1200.0,1,4538.165,
session_breakout,sell,breakout below session range,4526.165,2400.0,1200.0,1,1200.0,1,4538.165,
price_action,sell,rejection at support,4515.475,2400.0,1200.0,1,1200.0,1,4527.475,
session_breakout,sell,breakout below session range,4515.475,2400.0,1200.0,1,1200.0,1,4527.475,
price_action,sell,rejection at support,4481.385,2400.0,1200.0,1,1200.0,1,4493.385,
session_breakout,sell,breakout below session range,4481.385,2400.0,1200.0,1,1200.0,1,4493.385,
price_action,sell,rejection at support,4530.655,2400.0,1200.0,1,1200.0,1,4542.655,
price_action,sell,rejection at support,4539.035,2400.0,1200.0,1,1200.0,1,4551.035,
session_breakout,sell,breakout below session range,4539.035,2400.0,1200.0,1,1200.0,1,4551.035,
trend_following,sell,EMA pullback breakout,4539.365,2400.0,1200.0,1,1200.0,1,4551.365,
scalping,sell,EMA crossover,4539.365,2400.0,1200.0,1,1200.0,1,4551.365,
price_action,sell,rejection at support,4547.565,2400.0,1200.0,1,1200.0,1,4559.565,
session_breakout,sell,breakout below session range,4547.565,2400.0,1200.0,1,1200.0,1,4559.565,
